catalog,activityID,location,eventTime,submissionTime,versionId,link,instruments
M2M_CATALOG,2023-09-18T12:58:00-IPS-001,Earth,2023-09-18T12:58Z,2023-10-02T19:06Z,6,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/26969/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-09-24T18:49:00-IPS-001,STEREO A,2023-09-24T18:49Z,2023-09-25T17:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27112/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-09-24T19:52:00-IPS-001,Earth,2023-09-24T19:52Z,2023-09-26T19:08Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27103/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-10-05T21:25:00-IPS-001,Earth,2023-10-05T21:25Z,2023-10-07T19:14Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27214/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-10-13T01:42:00-IPS-001,STEREO A,2023-10-13T01:42Z,2023-10-13T13:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27281/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-10-13T06:50:00-IPS-001,Earth,2023-10-13T06:50Z,2023-10-14T12:40Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27278/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-10-18T02:31:00-IPS-001,Earth,2023-10-18T02:31Z,2023-10-26T14:30Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27389/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-10-18T13:30:00-IPS-001,STEREO A,2023-10-18T13:30Z,2023-10-27T16:58Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27390/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-10-20T07:30:00-IPS-001,Earth,2023-10-20T07:30Z,2023-10-24T18:23Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27439/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-10-20T07:50:00-IPS-001,STEREO A,2023-10-20T07:50Z,2023-10-24T16:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27440/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-10-26T03:43:00-IPS-001,Earth,2023-10-26T03:43Z,2023-10-26T16:51Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27470/-1,"[{'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}, {'displayName': 'DSCOVR: PLASMAG'}]"
M2M_CATALOG,2023-10-26T11:10:00-IPS-001,STEREO A,2023-10-26T11:10Z,2023-10-26T16:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27471/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-10-28T03:36:00-IPS-001,Earth,2023-10-28T03:36Z,2023-11-06T17:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27628/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-11-04T00:00:00-IPS-001,STEREO A,2023-11-04T00:00Z,2023-11-17T18:37Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27595/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-11-04T15:45:00-IPS-001,Earth,2023-11-04T15:45Z,2023-11-17T18:48Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27586/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-11-05T03:38:00-IPS-001,STEREO A,2023-11-05T03:38Z,2023-11-17T21:11Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27608/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-11-05T08:10:00-IPS-001,Earth,2023-11-05T08:10Z,2023-11-17T19:33Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27602/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-11-05T11:45:00-IPS-001,Earth,2023-11-05T11:45Z,2023-11-17T19:37Z,7,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27611/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-11-05T12:35:00-IPS-001,STEREO A,2023-11-05T12:35Z,2023-11-17T21:12Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27610/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-11-12T03:48:00-IPS-001,STEREO A,2023-11-12T03:48Z,2023-11-12T13:57Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27677/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-11-12T05:30:00-IPS-001,Earth,2023-11-12T05:30Z,2023-11-12T19:34Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/27676/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
